vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
MAT 6:8,0.1995,1165.0,0.3691,400.0,0.646,0.2542,687.5,0.6357500133349049,0.3512177813954432
MAT 6:9,0.118,1247.0,0.4492,378.8,0.6616,0.3457,745.5,0.5033544795873293,0.3908380854242525
MAT 6:10,0.0639,1824.0,0.4219,430.5,0.69,0.38,1043.0,0.5094648886826482,0.3861741972044903
MAT 6:11,0.2356,1824.0,0.4785,1259.0,0.8457,0.28,930.5,0.641212962200837,0.42189765594871514
MAT 6:12,0.2173,2398.0,0.319,973.5,0.641,0.2537,1402.0,0.7334724624606077,0.32320855194462544
MAT 6:13,0.2026,1748.0,0.4524,1250.0,0.8184,0.308,1011.5,0.6833053136074206,0.408453345785194
MAT 6:14,0.2043,1672.0,0.3184,432.0,0.5254,0.2866,1014.0,0.630671156133943,0.3255792029203983
MAT 6:15,0.1823,1519.0,0.3416,489.8,0.6577,0.292,879.5,0.5928243591708064,0.359003441197212
MAT 6:16,0.0611,867.5,0.3076,575.0,0.6714,0.2603,510.5,0.6476426175249644,0.3139321241336236
MAT 6:17,0.1615,2240.0,0.538,1000.0,0.7173,0.418,1320.0,0.5092517124796321,0.4432013523676327
MAT 6:18,0.0927,1560.0,0.3435,702.0,0.596,0.2612,923.5,0.6260790204553118,0.3181478597122215
MAT 6:19,0.1704,1130.0,0.417,461.2,0.7656,0.3347,664.0,0.536712972979162,0.4109025066521136
MAT 6:20,0.1139,769.5,0.4146,455.8,0.8516,0.3196,497.5,0.5848055480681319,0.39954823576390097
MAT 6:21,0.1465,1419.0,0.4846,944.0,0.7197,0.2646,761.5,0.47793680814460604,0.4045202831460933
MAT 6:22,0.1236,182.9,0.4465,116.25,0.616,0.1938,132.9,0.6914269185718094,0.3226573853890597
MAT 6:23,0.0678,1031.0,0.4104,691.0,0.738,0.286,584.0,0.6175503590179933,0.36100266245454327
MAT 6:24,0.11664,1048.0,0.4153,784.0,0.802,0.2747,615.0,0.5752692126091782,0.3894217795472974
MAT 6:25,0.0711,1117.0,0.3306,509.0,0.6655,0.267,684.0,0.5921941338894107,0.33191382571723027
MAT 6:26,0.0602,1167.0,0.4375,810.0,0.7266,0.2942,672.0,0.6565358935460084,0.356205136214371
MAT 6:27,0.1584,798.5,0.2212,124.25,0.486,0.1628,560.0,0.822271496966209,0.22615940862511952
MAT 6:28,0.0939,1128.0,0.3545,827.0,0.784,0.374,635.5,0.5523081514908557,0.39105396479473775
MAT 6:29,0.1135,1223.0,0.2864,223.8,0.456,0.2666,857.0,0.7228992525197276,0.2673533257939759
MAT 6:30,0.06323,1323.0,0.3306,814.0,0.553,0.3108,759.0,0.6152683737216637,0.3121788289570989
MAT 6:31,0.1299,328.8,0.365,184.8,0.733,0.2861,268.8,0.5963809997777327,0.3659087952351729
MAT 6:32,0.1237,965.0,0.4,670.5,0.76,0.2009,532.5,0.7106215705559602,0.33970192336454813
MAT 6:33,0.1497,2152.0,0.4236,1258.0,0.6313,0.3113,1214.0,0.5939643205053026,0.365403147682212
MAT 6:34,0.12415,1541.0,0.2952,260.2,0.5693,0.266,935.0,0.7755924016862435,0.288534140011882
MAT 7:1,0.2493,216.6,0.3584,115.7,0.6367,0.1552,177.0,0.8261461797969809,0.30941703081613636
MAT 7:2,0.06384,1385.0,0.395,414.2,0.6367,0.261,897.0,0.6486079707516988,0.3299864961146668
MAT 7:3,0.138,585.0,0.36,280.8,0.6426,0.2944,402.2,0.5678671273434234,0.35437720612279866
MAT 7:4,0.086,1595.0,0.3481,766.0,0.6577,0.3347,850.0,0.59698036839443,0.34721491929779014
MAT 7:5,0.1359,1160.0,0.4912,758.0,0.822,0.335,627.5,0.5598633897632908,0.42312068507013034
MAT 7:6,0.10864,1310.0,0.312,777.5,0.5747,0.2869,722.0,0.649695011794567,0.309148696447712
MAT 7:7,0.1318,1146.0,0.5703,866.5,0.81,0.2954,705.5,0.5127726983086931,0.4382794145516413
MAT 7:8,0.12,1717.0,0.535,1259.0,0.8115,0.2389,971.5,0.5612300788171408,0.41175644926115434
MAT 7:9,0.0803,896.0,0.2786,342.0,0.5386,0.2382,573.5,0.6760844044075539,0.2779643011802407
MAT 7:10,0.1353,1195.0,0.3738,254.4,0.754,0.286,679.5,0.6343787256018742,0.3689932800723442
MAT 7:11,0.11365,738.0,0.3652,276.8,0.7,0.2451,500.8,0.5951902227911279,0.3496044645819952
MAT 7:12,0.1122,1332.0,0.3313,935.5,0.6284,0.25,790.5,0.6491978687033391,0.32059640896514796
MAT 7:13,0.05692,1450.0,0.3733,877.0,0.604,0.3367,865.0,0.561236203464507,0.34243762009339795
MAT 7:14,0.131,1825.0,0.3538,1004.0,0.606,0.3262,1069.0,0.6223800830135862,0.34112519420469983
MAT 7:15,0.2251,427.5,0.3726,198.2,0.673,0.2394,327.0,0.719267820526798,0.3476313800293225
MAT 7:16,0.0793,992.5,0.4922,695.5,0.7124,0.3713,532.5,0.6353223166567936,0.3841766166609415
MAT 7:17,0.2302,1314.0,0.2708,177.5,0.502,0.2211,698.0,0.661344246076188,0.30030935934937525
MAT 7:18,0.1584,29.4,0.3735,24.7,0.784,0.1606,19.9,0.6399287405523324,0.3551762526118272
MAT 7:19,0.2052,627.0,0.5635,510.2,0.863,0.2888,426.8,0.5463153031558288,0.4568435016876378
MAT 7:20,0.2094,2530.0,0.2546,374.8,0.6,0.2607,1472.0,0.7491291520494906,0.30381066631624587
MAT 7:21,0.099,1125.0,0.543,808.0,0.7866,0.3923,691.5,0.4326042266698151,0.4503927291923012
MAT 7:22,0.071,583.0,0.519,464.5,0.7607,0.2815,412.5,0.543114932059588,0.3982882514833814
MAT 7:23,0.0938,1354.0,0.2405,375.8,0.4263,0.1802,815.0,0.7556777840289245,0.2264534100353177
MAT 7:24,0.1632,1229.0,0.32,391.8,0.5654,0.1984,824.5,0.7483260550796852,0.2892140735520523
MAT 7:25,0.1372,1006.0,0.3835,728.0,0.7363,0.1869,563.5,0.7016998815304084,0.3374537612770268
MAT 7:26,0.1722,780.0,0.3362,400.2,0.6313,0.1821,533.5,0.7329133211492832,0.3066095074262009
MAT 7:27,0.1616,1387.0,0.376,810.0,0.7417,0.2322,815.0,0.6639001324246914,0.3578624605259721
MAT 7:28,0.1299,1604.0,0.3691,752.0,0.7466,0.2505,882.5,0.5747203312883875,0.3680365780035168
MAT 7:29,0.215,1647.0,0.2944,290.2,0.51,0.2908,1146.0,0.6722700655639637,0.31423177062389596
MAT 8:1,0.0942,1756.0,0.3188,873.5,0.5845,0.2329,931.0,0.6247856186236829,0.30472929788176006
MAT 8:2,0.08295,736.0,0.4297,599.5,0.7925,0.2446,532.0,0.5918199843354573,0.37406087037006264
MAT 8:3,0.076,1667.0,0.4226,1220.0,0.7646,0.2913,973.5,0.5264364677435764,0.38519983787452056
MAT 8:4,0.05396,1176.0,0.3247,800.5,0.7197,0.2347,709.0,0.6266233699468438,0.3267231523498919
MAT 8:5,0.114,406.0,0.4072,229.8,0.7217,0.2732,300.0,0.5988088443868463,0.36737777066222443
MAT 8:6,0.1284,1718.0,0.3857,791.0,0.6636,0.3423,1074.0,0.5726999442538151,0.3692506401690934
MAT 8:7,0.2291,684.5,0.4607,415.0,0.737,0.2467,534.0,0.4929537421145014,0.41530857468068005
MAT 8:8,0.05307,1106.0,0.3525,775.0,0.671,0.253,681.5,0.5952882817651377,0.3298532818954233
MAT 8:9,0.06305,921.5,0.3335,660.0,0.669,0.2015,541.0,0.5853711454686121,0.31962444596728545
MAT 8:10,0.0741,1608.0,0.3794,804.0,0.638,0.3455,896.0,0.5114980395634732,0.36362147795223393
MAT 8:11,0.1008,1419.0,0.547,906.5,0.818,0.466,826.0,0.46528669110770915,0.4684263308845964
MAT 8:12,0.1004,1278.0,0.468,941.5,0.8267,0.4512,748.5,0.4830178205356925,0.44847098292983606
MAT 8:13,0.10254,1664.0,0.4463,1033.0,0.7266,0.3066,980.0,0.5330752951115937,0.3896612420826501
MAT 8:14,0.106,2021.0,0.3643,334.0,0.5864,0.3352,1161.0,0.6013443414909697,0.34155436872395156
MAT 8:15,0.1516,1972.0,0.4304,1450.0,0.8364,0.3696,1128.0,0.4839043116751846,0.437697080300967
MAT 8:16,0.11017,1180.0,0.4028,828.5,0.7764,0.2627,686.5,0.632872781204189,0.3689029462519601
MAT 8:17,0.1362,1287.0,0.4155,895.0,0.7524,0.303,761.5,0.5714941992099551,0.38812964912372266
MAT 8:18,0.11597,1351.0,0.3423,907.5,0.6226,0.2556,780.5,0.6087497178666171,0.3291004065046211
MAT 8:19,0.134,529.0,0.456,352.2,0.783,0.2874,372.0,0.49000283680995865,0.411481177810122
MAT 8:20,0.0911,1221.0,0.4219,887.0,0.817,0.4233,771.0,0.5166501160333868,0.4245768628893297
MAT 8:21,0.1798,1346.0,0.499,745.5,0.741,0.378,919.0,0.430682364598345,0.4468426204319425
MAT 8:22,0.1259,2018.0,0.4802,1026.0,0.784,0.377,1186.0,0.4844356567970402,0.43472661172764887
MAT 8:23,0.1934,2718.0,0.438,1646.0,0.669,0.395,1598.0,0.4058177087617667,0.4308966953036137
MAT 8:24,0.1371,1247.0,0.285,545.0,0.562,0.174,682.0,0.7409164142039576,0.27544642590699503
MAT 8:25,0.12335,1211.0,0.555,933.5,0.8105,0.3267,866.0,0.4728713117090461,0.44306666578429926
MAT 8:26,0.0952,1310.0,0.4001,889.5,0.74,0.2961,792.0,0.6066900058292757,0.3673458219700889
MAT 8:27,0.1339,1781.0,0.357,1090.0,0.622,0.287,1064.0,0.6168867783264014,0.3415181641074856
MAT 8:28,0.0503,793.0,0.28,562.5,0.64,0.2117,457.0,0.6802676531752933,0.28763735498597315
MAT 8:29,0.1107,1294.0,0.4414,508.8,0.7266,0.3203,816.5,0.4999110156805507,0.39859645379927156
MAT 8:30,0.1121,583.0,0.2776,99.75,0.5684,0.2866,395.5,0.6995122970302784,0.29200228438141596
MAT 8:31,0.1672,1665.0,0.4648,758.5,0.75,0.3938,965.5,0.5552018077195878,0.4223431162196425
MAT 8:32,0.0727,1298.0,0.3833,806.5,0.6543,0.3955,776.0,0.47660376165929963,0.3812340528664492
MAT 8:33,0.168,1815.0,0.409,744.0,0.6035,0.2683,910.5,0.6887188739978627,0.3403213384923543
MAT 8:34,0.1675,1264.0,0.358,928.5,0.7124,0.1901,744.0,0.665823073910967,0.3390792965131389
MAT 9:1,0.111,1863.0,0.411,1369.0,0.7017,0.3118,1047.0,0.4843464099860082,0.38706026985846437
MAT 9:2,0.10547,1407.0,0.3936,700.0,0.7085,0.315,813.5,0.5335294535797102,0.3781619637878631
MAT 9:3,0.06354,2416.0,0.3203,920.5,0.4795,0.3416,1312.0,0.606102583852053,0.30284152710311757
MAT 9:4,0.0955,1923.0,0.4292,596.5,0.6577,0.3398,1141.0,0.5035382035167649,0.3832274033935289
