vref,alignment_score,co-occurrence_count,translation_score,alignment_count,avg_aligned,jac_sim,match_counts,encoding_dist,total_score
MAT 2:4,0.1726,1803.0,0.677,1531.0,0.876,0.508,976.0,0.359934577088901,0.5428924698016127
MAT 2:5,0.2144,1507.0,0.6826,1275.0,0.8687,0.4956,930.0,0.38340016029885676,0.5449375978294654
MAT 2:6,0.0966,1255.0,0.569,1068.0,0.861,0.3748,688.5,0.5164533757754953,0.45473522907100694
MAT 2:7,0.168,1004.5,0.5493,856.0,0.9316,0.3423,546.5,0.6832103773644235,0.44566254550438544
MAT 2:8,0.088,1257.0,0.5234,1047.0,0.8174,0.3198,709.5,0.5757076837798721,0.41452085165864816
MAT 2:9,0.121,1303.0,0.5806,1092.0,0.885,0.3674,742.0,0.48207849158097316,0.47135589036097175
MAT 2:10,0.1821,1400.0,0.5884,1176.0,0.8877,0.3743,740.0,0.5746308039342617,0.47216514535814696
MAT 2:11,0.10974,1206.0,0.687,1031.0,0.9326,0.4717,659.5,0.4176512734962351,0.5287158110685911
MAT 2:12,0.1079,1126.0,0.4656,773.0,0.8076,0.3462,661.5,0.5937839283056171,0.4089667170815738
MAT 2:13,0.0796,914.5,0.63,772.5,0.9004,0.3855,533.5,0.4498352891794792,0.4836442923612924
MAT 2:14,0.211,1880.0,0.581,1565.0,0.883,0.457,1006.0,0.4272368141338208,0.5140700968968472
MAT 2:15,0.1403,1178.0,0.5977,994.0,0.877,0.388,640.5,0.4451144657082272,0.48552588823230103
MAT 2:16,0.0772,964.0,0.517,814.5,0.7954,0.3477,540.5,0.5884997146529163,0.4108725617251802
MAT 2:17,0.2734,1415.0,0.6865,1210.0,0.948,0.3733,751.0,0.4715075554364764,0.539809134592755
MAT 2:18,0.10016,1673.0,0.6216,821.0,0.8623,0.4678,832.0,0.4100780749824786,0.5004851514860301
MAT 2:19,0.1353,1122.0,0.72,967.5,0.947,0.5303,664.0,0.4225194151000392,0.549913642412901
MAT 2:20,0.1396,1490.0,0.6147,1255.0,0.904,0.3633,821.0,0.47943194102419634,0.4853707050338112
MAT 2:21,0.172,1950.0,0.539,1578.0,0.788,0.4092,1050.0,0.45269208939844835,0.4659717089715514
MAT 2:22,0.094,723.5,0.617,599.5,0.9067,0.4543,438.5,0.4719091756063902,0.4942201471076687
MAT 2:23,0.1298,1412.0,0.5264,1159.0,0.827,0.36,741.0,0.6013399711013229,0.4314240525300063
MAT 3:1,0.1519,1673.0,0.6025,1008.5,0.861,0.4856,842.0,0.3964588630545329,0.51127215047455
MAT 3:2,0.2181,1758.0,0.6763,1509.0,0.89,0.533,974.5,0.32969758843014574,0.5647744410386052
MAT 3:3,0.1272,925.0,0.673,783.0,0.894,0.448,588.0,0.43386266736014834,0.5155733463033716
MAT 3:4,0.1805,1380.0,0.563,979.5,0.834,0.4734,723.0,0.5690371979927489,0.4744828697288172
MAT 3:5,0.2617,2186.0,0.641,1854.0,0.895,0.5547,1186.0,0.35360802841870315,0.5667256705668932
MAT 3:6,0.2595,1995.0,0.6577,1455.0,0.7974,0.4753,1163.0,0.43744086245347963,0.522464396197434
MAT 3:7,0.13,1334.0,0.6123,1066.0,0.874,0.462,754.0,0.4355353272008094,0.5012327653208438
MAT 3:8,0.375,423.8,0.4817,95.0,0.724,0.3047,392.8,0.5910031055723307,0.44081470008472684
MAT 3:9,0.1317,1178.0,0.629,867.0,0.8696,0.3762,743.5,0.5322839920498752,0.47294452999628034
MAT 3:10,0.1368,1208.0,0.5596,1020.0,0.8506,0.4102,652.5,0.502780860803103,0.468415377350685
MAT 3:11,0.0834,1237.0,0.606,973.0,0.8267,0.3865,729.0,0.5248763840802267,0.4520940667657651
MAT 3:12,0.101,1407.0,0.7,1184.0,0.9097,0.541,787.0,0.42910935984273973,0.5357354012485082
MAT 3:13,0.1869,801.0,0.562,494.0,0.7725,0.4834,567.0,0.4479090679520784,0.48252233188719923
MAT 3:14,0.1425,1522.0,0.641,1113.0,0.829,0.335,930.5,0.504020406843264,0.46550123496618806
MAT 3:15,0.1093,1375.0,0.587,544.5,0.8677,0.3645,758.5,0.4800955096182361,0.4655833124215201
MAT 3:16,0.09937,1300.0,0.6655,1107.0,0.8447,0.4146,748.0,0.4171894593286266,0.493892836834676
MAT 3:17,0.1782,2082.0,0.7075,1051.0,0.87,0.4805,1064.0,0.3292292388715874,0.5480246289251913
MAT 4:1,0.2169,1254.0,0.6216,1082.0,0.845,0.4348,693.0,0.47935141925413693,0.5039411777900558
MAT 4:2,0.1558,1411.0,0.813,1189.0,0.984,0.4001,707.0,0.5813848370505962,0.5334175251471961
MAT 4:3,0.1361,1811.0,0.682,1525.0,0.868,0.4187,1047.0,0.470445163404383,0.5012857358076663
MAT 4:4,0.09143,960.5,0.649,832.0,0.884,0.4253,620.5,0.45989492442470703,0.4925789503070197
MAT 4:5,0.1735,1818.0,0.6426,1552.0,0.8857,0.4954,982.0,0.3563088013479598,0.5372226636805459
MAT 4:6,0.0778,1071.0,0.6104,908.5,0.888,0.3467,635.0,0.502254281031922,0.4610889275363701
MAT 4:7,0.1565,1587.0,0.73,1402.0,0.934,0.5444,1001.0,0.3189694064923976,0.5742375793345906
MAT 4:8,0.1444,1624.0,0.691,1394.0,0.943,0.428,891.5,0.46232646549850304,0.522633793974676
MAT 4:9,0.1403,1385.0,0.7793,1208.0,0.934,0.3784,842.0,0.3623543043852835,0.5436504705772114
MAT 4:10,0.0967,1715.0,0.747,1487.0,0.8975,0.5435,1005.5,0.3052995862003213,0.560875744746539
MAT 4:11,0.1838,2276.0,0.7544,1939.0,0.953,0.3987,1202.0,0.4664799452538569,0.5406094879074301
MAT 4:12,0.1321,1970.0,0.5146,455.0,0.746,0.441,906.0,0.41762647266829217,0.45486963084557414
MAT 4:13,0.1539,1723.0,0.6553,1463.0,0.8877,0.4844,896.5,0.5672736145566554,0.4987498294681944
MAT 4:14,0.2019,1418.0,0.692,1209.0,0.925,0.403,752.5,0.4162987648118269,0.5346963851202072
MAT 4:15,0.2076,1855.0,0.779,1571.0,0.9263,0.677,929.0,0.26403995749362585,0.6252753212362776
MAT 4:16,0.1315,1731.0,0.66,1475.0,0.951,0.4858,945.5,0.4021104993097318,0.5376257247457837
MAT 4:17,0.1298,1796.0,0.6416,1538.0,0.8726,0.5186,987.5,0.347768576187103,0.5313045506102463
MAT 4:18,0.1196,1197.0,0.6235,986.0,0.8286,0.4873,670.0,0.4558028602091444,0.49237493649663094
MAT 4:19,0.248,1364.0,0.6465,1170.0,0.835,0.306,801.0,0.4965554072064589,0.48448540116805405
MAT 4:20,0.2228,2632.0,0.544,649.0,0.77,0.3994,1206.0,0.4808565175952048,0.4685167933071131
MAT 4:21,0.10895,1326.0,0.725,1134.0,0.903,0.577,742.0,0.34712212831805067,0.5591943466868472
MAT 4:22,0.2161,2606.0,0.6543,2178.0,0.881,0.517,1388.0,0.3526340053393503,0.5510946862954371
MAT 4:23,0.1193,1418.0,0.623,1208.0,0.931,0.4607,772.5,0.4109507733299684,0.5167044350699421
MAT 4:24,0.057,1206.0,0.5825,1014.0,0.8647,0.4387,654.5,0.4999857956173529,0.4649893225103433
MAT 4:25,0.1638,2158.0,0.694,1004.5,0.865,0.6274,1023.5,0.3122832303341501,0.5704999654807416
MAT 5:1,0.1453,1974.0,0.6035,1670.0,0.8374,0.3457,1071.0,0.43986979441328233,0.4726453354677047
MAT 5:2,0.2123,3856.0,0.753,1720.0,0.8145,0.5684,1804.0,0.25215683839690356,0.580933975412839
MAT 5:3,0.298,1756.0,0.628,1227.0,0.799,0.585,1098.0,0.4023751474024591,0.5514436517703302
MAT 5:4,0.1934,1280.0,0.4885,365.2,0.6665,0.3274,1053.0,0.6156561794033059,0.39930762555146204
MAT 5:5,0.3818,1766.0,0.595,1351.0,0.7803,0.579,959.0,0.3856086568557019,0.5586126546174065
MAT 5:6,0.2,1660.0,0.5337,1071.0,0.761,0.4482,1049.0,0.5993584611341747,0.4512349880049757
MAT 5:7,0.1891,2340.0,0.4768,1601.0,0.73,0.435,1405.0,0.6768216202959006,0.4190785571604154
MAT 5:8,0.3586,1712.0,0.5767,1342.0,0.786,0.4666,986.0,0.47526485678398084,0.5186320391838202
MAT 5:9,0.1493,1931.0,0.527,1372.0,0.79,0.5205,1209.0,0.48195932115369,0.4758819388092601
MAT 5:10,0.1909,1556.0,0.59,1080.0,0.82,0.522,973.5,0.4730668614632636,0.5046010817056807
MAT 5:11,0.1704,973.0,0.5967,830.0,0.9243,0.2993,575.0,0.5712433266255721,0.4656387208538457
MAT 5:12,0.1511,1713.0,0.635,1453.0,0.877,0.4392,959.5,0.45832949044537424,0.5033127653428351
MAT 5:13,0.0745,980.0,0.4348,575.0,0.673,0.3384,542.5,0.5502018473218839,0.3749639241709484
MAT 5:14,0.1218,1077.0,0.5312,871.0,0.79,0.3481,583.0,0.48806164883774733,0.4379786483264562
MAT 5:15,0.1543,1710.0,0.5586,1328.0,0.7817,0.4302,1005.0,0.5018644562270588,0.46238443877756824
MAT 5:16,0.1719,1815.0,0.6533,872.5,0.8394,0.439,881.5,0.3986050016513386,0.5127217975284541
MAT 5:17,0.1355,1258.0,0.553,1062.0,0.913,0.396,744.0,0.5920355333493886,0.4607107033438325
MAT 5:18,0.11896,1235.0,0.655,1062.0,0.9165,0.504,707.5,0.3369209629945066,0.537608401299009
MAT 5:19,0.0978,1217.0,0.6055,1042.0,0.88,0.388,688.5,0.4364153337953924,0.4819921087758357
MAT 5:20,0.1354,1444.0,0.615,1195.0,0.8394,0.4602,811.0,0.4164427827098379,0.4971170805130167
MAT 5:21,0.1534,1336.0,0.4355,915.5,0.77,0.292,745.5,0.7190233970791519,0.3747477029945544
MAT 5:22,0.0865,909.0,0.5117,701.0,0.793,0.3828,562.5,0.5384851807569513,0.42638181063713887
MAT 5:23,0.1698,854.0,0.4976,716.5,0.8154,0.2334,469.0,0.6778767005840822,0.39315371107203945
MAT 5:24,0.1617,1423.0,0.6797,1210.0,0.9404,0.3481,734.0,0.47553199013429187,0.507333134821174
MAT 5:25,0.08264,1280.0,0.5776,1071.0,0.7915,0.3142,695.0,0.524335804043801,0.42787592006414055
MAT 5:26,0.1649,913.5,0.5166,777.5,0.87,0.2874,495.5,0.522538976959656,0.44281906849030517
MAT 5:27,0.198,549.5,0.4858,445.5,0.8013,0.4062,432.0,0.5436182926664866,0.44931702259218886
MAT 5:28,0.15,1484.0,0.529,524.5,0.7056,0.3264,773.5,0.5712830544863947,0.4093617342518056
MAT 5:29,0.0955,1151.0,0.603,678.5,0.814,0.4155,735.5,0.4971615816450916,0.46351255679189346
MAT 5:30,0.09863,1003.5,0.59,661.0,0.844,0.4207,658.0,0.4568650005964879,0.47535055880263516
MAT 5:31,0.1823,1850.0,0.443,459.8,0.701,0.3289,853.0,0.4889389550259898,0.4100624817376253
MAT 5:32,0.0801,1312.0,0.4656,1042.0,0.7144,0.2993,703.5,0.5816657249799103,0.37839944721147983
MAT 5:33,0.11316,1163.0,0.5356,977.0,0.804,0.4106,691.0,0.49102836214939766,0.4497700223266017
MAT 5:34,0.1626,1482.0,0.534,475.2,0.7705,0.346,776.5,0.6256693075992829,0.41871846066809065
MAT 5:35,0.1509,1030.0,0.542,826.5,0.785,0.4473,604.0,0.48607118248695597,0.462429127083204
MAT 5:36,0.1628,1227.0,0.66,325.2,0.87,0.4097,575.5,0.5113257275234901,0.49598482583528536
MAT 5:37,0.1431,950.5,0.4849,493.2,0.7275,0.214,614.0,0.6408188606819005,0.37175297300371496
MAT 5:38,0.1975,1583.0,0.548,1303.0,0.8325,0.2744,829.5,0.741757042854715,0.40713752097660283
MAT 5:39,0.152,1088.0,0.5312,875.0,0.87,0.3572,688.0,0.5245040842120514,0.45623522609408884
MAT 5:40,0.1497,2284.0,0.5083,1942.0,0.8257,0.2627,1198.0,0.575133591428172,0.41629217609366886
MAT 5:41,0.261,1283.0,0.5967,1093.0,0.946,0.3494,717.0,0.5511970730472924,0.4996358318970919
MAT 5:42,0.145,1715.0,0.582,1215.0,0.8687,0.2974,990.5,0.5486200016168716,0.4501730466613689
MAT 5:43,0.1573,2692.0,0.6167,1176.0,0.7773,0.4446,1234.0,0.43451471607544584,0.4864505661998836
MAT 5:44,0.11456,2658.0,0.6177,1216.0,0.7793,0.4067,1296.0,0.5047245944256686,0.46021815329585697
MAT 5:45,0.0984,1381.0,0.5386,1148.0,0.8193,0.407,776.5,0.48316606297516546,0.45211062030651905
MAT 5:46,0.1741,2130.0,0.6006,1030.0,0.79,0.41,1063.0,0.4416639110202123,0.48148968941600157
MAT 5:47,0.1494,2328.0,0.592,1416.0,0.7896,0.388,1120.0,0.4802578442306924,0.4625921138898954
MAT 5:48,0.2219,2242.0,0.546,543.5,0.8164,0.3909,1029.0,0.5013381739912143,0.4690897333529911
MAT 6:1,0.1422,659.0,0.4954,438.0,0.726,0.2927,473.5,0.5562821925612482,0.4008620196080083
MAT 6:2,0.10345,1094.0,0.5684,926.5,0.8276,0.3237,608.0,0.5229340457699428,0.4396011839710192
MAT 6:3,0.1465,1815.0,0.5493,453.5,0.836,0.4011,854.5,0.4860876070714787,0.46571731225486596
MAT 6:4,0.1638,1345.0,0.569,1067.0,0.8184,0.365,798.5,0.5041276989203172,0.4596138640411066
MAT 6:5,0.0905,1171.0,0.569,987.5,0.873,0.3347,674.5,0.561093332712923,0.4410563054184915
MAT 6:6,0.11066,1871.0,0.602,920.5,0.858,0.4104,935.0,0.482143204779776,0.47587295185169076
MAT 6:7,0.10736,1411.0,0.4844,881.0,0.7305,0.3782,767.5,0.6212957981696213,0.3988920626486201
MAT 6:8,0.1663,812.0,0.55,518.0,0.784,0.3345,586.0,0.5225835933690907,0.4410275459316978
MAT 6:9,0.1757,1748.0,0.678,523.5,0.844,0.438,839.0,0.4242877569464641,0.5135249403282366
MAT 6:10,0.0877,2652.0,0.5596,510.0,0.724,0.4631,1169.0,0.4385950902680438,0.4514769200278161
MAT 6:11,0.1462,1056.0,0.582,119.3,0.7944,0.324,960.0,0.5353878608668363,0.43980829464588117
MAT 6:12,0.3877,3702.0,0.6772,1592.0,0.83,0.4375,1659.0,0.5513697583205069,0.5372825347721211
MAT 6:13,0.0567,2084.0,0.582,1770.0,0.8735,0.394,1123.0,0.5827889846382774,0.4466218887173287
MAT 6:14,0.1587,1770.0,0.638,528.0,0.827,0.368,875.5,0.5131353915226261,0.4749513292507288
MAT 6:15,0.199,1856.0,0.56,490.5,0.8135,0.3748,893.0,0.5207276896693602,0.46472186499577706
MAT 6:16,0.1126,737.5,0.5547,623.0,0.8735,0.3054,440.8,0.5965681540841115,0.43343794191930907
MAT 6:17,0.134,2960.0,0.701,1298.0,0.841,0.4866,1369.0,0.44970289022926985,0.5162218698894495
MAT 6:18,0.1613,2124.0,0.562,1034.0,0.856,0.3433,1041.0,0.5684635414922623,0.4524591088302026
MAT 6:19,0.179,1758.0,0.5396,762.0,0.8613,0.4026,798.5,0.5842569486578648,0.45568453729495956
MAT 6:20,0.1567,869.0,0.542,740.5,0.911,0.4048,521.0,0.5628157198079795,0.46652501696085014
MAT 6:21,0.12036,2098.0,0.6235,562.5,0.7896,0.394,1007.5,0.3861828292454415,0.48039704854756615
MAT 6:22,0.2172,1139.0,0.602,959.5,0.7974,0.3948,621.5,0.4862760338943103,0.48043937711066537
MAT 6:23,0.10425,1019.5,0.624,869.0,0.8877,0.3972,620.0,0.48956737408084816,0.4826925087433591
MAT 6:24,0.11597,1308.0,0.621,1122.0,0.885,0.457,711.0,0.42573050949152136,0.5037615366424925
MAT 6:25,0.1,1179.0,0.5283,992.5,0.8486,0.3442,651.0,0.5530375554732838,0.43240465003471573
MAT 6:26,0.09045,1378.0,0.552,657.0,0.8228,0.3215,691.5,0.5860152119237929,0.42221272018058376
MAT 6:27,0.1619,908.0,0.524,422.0,0.714,0.3281,619.5,0.6392741866034645,0.3975095206061744
MAT 6:28,0.0987,1471.0,0.5034,1242.0,0.8584,0.441,767.0,0.4998303667005196,0.45525272176421105
MAT 6:29,0.1211,1135.0,0.6147,632.5,0.7456,0.3762,779.0,0.4932303018668206,0.44867855480412194
MAT 6:30,0.07227,1378.0,0.6206,1151.0,0.8745,0.443,800.0,0.47926366377435353,0.48039924919916127
MAT 6:31,0.08563,170.4,0.6597,154.1,0.911,0.411,157.1,0.37126896998798514,0.5092972345950041
MAT 6:32,0.1093,1140.0,0.6313,969.5,0.9126,0.3384,675.0,0.5652630101268815,0.46251053359420696
MAT 6:33,0.1418,2114.0,0.789,1791.0,0.918,0.579,1203.0,0.2801691764949929,0.5926990680106091
MAT 6:34,0.1571,1062.0,0.4792,879.5,0.721,0.2532,591.0,0.6930922326237502,0.3682845234945973
MAT 7:1,0.3096,546.5,0.4697,331.8,0.744,0.2489,406.8,0.7230468471163817,0.40076812837634185
MAT 7:2,0.1436,1404.0,0.545,1164.0,0.855,0.375,798.0,0.5536228564069701,0.45257809775651847
MAT 7:3,0.105,1189.0,0.65,1021.0,0.812,0.3755,706.5,0.48912667538248367,0.4658615620021744
MAT 7:4,0.1675,1572.0,0.6514,1339.0,0.893,0.4326,841.0,0.38556340318104326,0.5213680278421119
MAT 7:5,0.1388,1614.0,0.712,1366.0,0.919,0.476,821.0,0.4123496283863672,0.5385159461106019
MAT 7:6,0.1226,1476.0,0.578,1044.0,0.888,0.4124,760.0,0.5287875371521052,0.47143804881023255
MAT 7:7,0.1499,1400.0,0.8345,1194.0,0.958,0.466,752.0,0.31460564624202886,0.5855669139171966
MAT 7:8,0.1186,1458.0,0.705,1033.0,0.866,0.3035,863.5,0.5110877422172928,0.4768376877723278
MAT 7:9,0.1469,1007.0,0.637,559.0,0.7734,0.3826,657.0,0.45931506982287124,0.46953298171754704
MAT 7:10,0.1926,1879.0,0.501,317.5,0.6465,0.361,829.5,0.5887852304582155,0.40359417746992937
MAT 7:11,0.131,1280.0,0.597,495.5,0.8794,0.4,676.0,0.4375519124305368,0.4883322729757809
MAT 7:12,0.1604,1552.0,0.651,1326.0,0.9,0.4185,915.0,0.4115386694798703,0.5160025048452201
MAT 7:13,0.1338,1515.0,0.506,1180.0,0.7466,0.3525,829.0,0.5998736721217783,0.4113703286654383
MAT 7:14,0.2117,1765.0,0.6436,1333.0,0.8745,0.398,999.0,0.5438790711037756,0.4960417303702587
MAT 7:15,0.1976,713.5,0.4863,446.5,0.777,0.265,509.8,0.6450452412443715,0.4010688126193592
MAT 7:16,0.1448,658.5,0.602,330.0,0.7773,0.422,441.8,0.5411087992097595,0.4598539442669795
MAT 7:17,0.2087,676.0,0.438,145.9,0.8105,0.342,617.0,0.516810391100634,0.4368719509984445
MAT 7:18,0.10944,56.1,0.52,51.3,0.916,0.3115,43.3,0.4954364888341788,0.45197191134457465
MAT 7:19,0.2089,1055.0,0.526,890.5,0.883,0.3867,581.5,0.49475255033273413,0.47959430800172387
MAT 7:20,0.2482,1184.0,0.3203,212.9,0.6147,0.1947,1058.0,0.6798491896169739,0.3253543375445875
MAT 7:21,0.1348,1193.0,0.77,1055.0,0.9463,0.4705,758.5,0.3671705598499744,0.5586895187523379
MAT 7:22,0.1299,1830.0,0.594,931.0,0.8384,0.415,928.5,0.45207180920921647,0.4799637275784079
MAT 7:23,0.1798,2152.0,0.552,1049.0,0.8,0.354,1072.0,0.5629875491745956,0.44411258331536346
MAT 7:24,0.13,1584.0,0.6514,747.0,0.8647,0.2827,756.0,0.5451152327577471,0.4575593336947255
MAT 7:25,0.09924,1373.0,0.5996,1164.0,0.8906,0.4036,742.0,0.5523140745126864,0.46684641718435316
MAT 7:26,0.1364,1297.0,0.655,1096.0,0.8984,0.2764,701.5,0.5523167426741182,0.46426304106388155
MAT 7:27,0.0999,1526.0,0.5474,1144.0,0.774,0.3538,860.0,0.5901058931094192,0.4191737456809094
MAT 7:28,0.1501,1760.0,0.5586,1486.0,0.834,0.3467,952.5,0.4440092531798815,0.46434023088100707
MAT 7:29,0.227,2396.0,0.6753,1915.0,0.8413,0.464,1387.0,0.4243653219605834,0.5301291301561096
MAT 8:1,0.182,1512.0,0.6367,1281.0,0.89,0.344,858.0,0.4770412661509287,0.49171689903521365
MAT 8:2,0.1696,1102.0,0.763,955.0,0.9536,0.3503,659.0,0.4857632223626332,0.5268477049749722
MAT 8:3,0.1327,2536.0,0.649,1171.0,0.853,0.4365,1197.0,0.41800872530541844,0.5032039604567022
MAT 8:4,0.1217,1380.0,0.586,1129.0,0.867,0.3772,780.5,0.5107869924442884,0.46586222316158626
MAT 8:5,0.1833,424.5,0.652,360.0,0.915,0.3706,343.2,0.4879383408821307,0.5000517456112783
MAT 8:6,0.21,1841.0,0.549,1545.0,0.812,0.3645,957.0,0.5443742432858053,0.4579615201989103
MAT 8:7,0.3096,804.5,0.6484,596.0,0.829,0.2734,599.0,0.4605646289942026,0.4972278803802993
MAT 8:8,0.09094,1243.0,0.583,1067.0,0.866,0.4114,724.5,0.47148051837678084,0.46990135562847724
MAT 8:9,0.07733,1402.0,0.5894,681.0,0.851,0.3303,697.5,0.4250184018804785,0.45863001886897437
MAT 8:10,0.0968,1872.0,0.6797,961.5,0.83,0.523,970.0,0.34268579465169685,0.5237363790827302
MAT 8:11,0.13,1569.0,0.6772,1202.0,0.891,0.571,880.0,0.37298854816799976,0.5468277673133493
MAT 8:12,0.1763,1598.0,0.586,1346.0,0.8833,0.5435,859.0,0.3881644144218436,0.5303242368428321
MAT 8:13,0.1203,1682.0,0.6123,1450.0,0.866,0.428,946.0,0.39728637104939596,0.49706364326686014
MAT 8:14,0.1289,2368.0,0.571,1104.0,0.8115,0.414,1160.0,0.46140295273802506,0.4690086488735199
MAT 8:15,0.1799,2396.0,0.669,2025.0,0.9214,0.4512,1241.0,0.4102871044526288,0.5353279624115899
MAT 8:16,0.08856,1532.0,0.5405,1296.0,0.855,0.3435,843.5,0.5422510009326827,0.4350483058540704
MAT 8:17,0.1227,1624.0,0.598,1236.0,0.8896,0.3457,922.0,0.5651765436607158,0.4600515392449561
MAT 8:18,0.12146,1358.0,0.4941,1133.0,0.867,0.2754,796.0,0.5685756166274922,0.41694574421112485
MAT 8:19,0.1489,1130.0,0.578,968.0,0.811,0.2458,651.0,0.5530138662813515,0.4267439721220241
MAT 8:20,0.1605,1498.0,0.6763,1286.0,0.914,0.506,872.0,0.4079430432117514,0.5402487251484464
MAT 8:21,0.1796,1725.0,0.6226,1144.0,0.8413,0.4749,1047.0,0.3828030731536013,0.5159210261555641
MAT 8:22,0.2185,2182.0,0.614,1875.0,0.8677,0.4421,1256.0,0.4323620120087674,0.5140350842733942
MAT 8:23,0.1803,3524.0,0.6807,1651.0,0.851,0.583,1679.0,0.2930283771889023,0.5650528120512666
MAT 8:24,0.1731,1627.0,0.566,1301.0,0.819,0.412,912.0,0.5119639678922588,0.46896683913607623
MAT 8:25,0.1539,1635.0,0.637,1402.0,0.952,0.3699,941.0,0.4681774986054048,0.505197399579756
MAT 8:26,0.121,1438.0,0.645,1210.0,0.904,0.4119,775.5,0.46559964262952974,0.49762392926642274
MAT 8:27,0.1564,1924.0,0.6553,1611.0,0.889,0.425,1104.0,0.46629896994413594,0.5082288421670195
MAT 8:28,0.1002,1029.0,0.472,867.5,0.7886,0.3513,568.0,0.5453912023357502,0.41374497972274576
MAT 8:29,0.0922,1589.0,0.711,1370.0,0.9106,0.4028,883.0,0.3547798291755383,0.521576703457572
MAT 8:30,0.2144,643.5,0.5654,262.0,0.7925,0.423,426.8,0.5626548240514296,0.46402478207526854
MAT 8:31,0.1422,1369.0,0.5527,964.0,0.8022,0.3682,777.0,0.5273079899085057,0.4448012577889794
MAT 8:32,0.09393,1348.0,0.5923,1113.0,0.7964,0.425,767.0,0.42984271209940444,0.46721614264430106
MAT 8:33,0.0954,1980.0,0.568,1649.0,0.8276,0.4077,1032.0,0.5373245068064197,0.4513478324948484
MAT 8:34,0.1407,1653.0,0.5493,1383.0,0.8213,0.363,907.5,0.5280899806421445,0.44677254345195405
MAT 9:1,0.2041,2906.0,0.5444,1266.0,0.864,0.4768,1327.0,0.42712251734050527,0.5052784568993819
MAT 9:2,0.0795,1493.0,0.6494,1289.0,0.9287,0.4238,845.0,0.42750117139065336,0.5030998704390423
MAT 9:3,0.2456,2212.0,0.741,1895.0,0.934,0.4019,1181.0,0.4232888506992059,0.5504365387253993
MAT 9:4,0.1814,2284.0,0.547,1066.0,0.7515,0.3782,1146.0,0.47081837733546994,0.4513665620359603
